air_temperature_2m,black_sky_albedo,black_sky_albedo_avhrr,cee,cer,cfc,cot,cph,cth,ctp,ctt,fapar_tip,gross_primary_productivity,iwp,latent_energy,leaf_area_index,lwp,max_air_temperature_2m,min_air_temperature_2m,net_ecosystem_exchange,net_radiation,par,precipitation,precipitation_era5,sensible_heat,stemp,terrestrial_ecosystem_respiration,white_sky_albedo,white_sky_albedo_avhrr,time
295.31995,0.05650899,0.15220138,0.7482622,18.833641,0.78978896,3.7793863,0.32124582,8.451105,412.02222,250.53665,0.102646895,6.423336,68.06295,10.339504,0.26992893,24.578573,298.73663,291.7258,-1.4517711,14.132885,104.30286,1.9312234,0.20634843,2.7131104,295.87903,4.4287887,0.06623912,0.16895856,2004-06-13
295.48737,0.055848807,0.14681207,0.7482622,18.833641,0.78978896,3.7793863,0.32124582,8.451105,412.02222,250.53665,0.13034956,6.284531,68.06295,10.284382,0.3141781,24.578573,299.5588,291.62518,-1.1111814,13.714588,113.84,0.77535754,0.18593587,2.7068284,295.87903,4.5496583,0.067627266,0.16414571,2004-06-21
295.04272,0.05711055,0.15034959,0.7432265,18.783245,0.8078042,4.184492,0.3416133,8.220329,422.74408,251.98283,0.1130978,5.9053984,82.269485,10.239875,0.23750806,25.0207,299.59326,290.86002,-1.1014504,13.765306,102.57714,6.3025794,0.30586922,2.531638,295.87527,4.295838,0.06987774,0.1658848,2004-06-29
294.46024,0.05634166,0.15559913,0.72811943,18.632061,0.86184984,5.3998065,0.40271565,7.528003,454.90958,256.32138,0.09406554,5.3729196,124.889,9.050167,0.120818116,26.347076,298.76425,291.2379,-0.9233841,12.235253,100.06286,6.518608,0.27470574,2.2472699,295.864,4.282021,0.06835687,0.16752878,2004-07-07
294.49585,0.052697986,0.16139354,0.72811943,18.632061,0.86184984,5.3998065,0.40271565,7.528003,454.90958,256.32138,0.08912697,5.8784733,124.889,10.371967,0.11581145,26.347076,298.00067,291.11154,-1.0460712,14.093669,108.29143,1.3556715,0.26848766,2.8383083,295.864,4.33632,0.065440185,0.17314647,2004-07-15
294.57852,0.047586136,0.17324285,0.72811943,18.632061,0.86184984,5.3998065,0.40271565,7.528003,454.90958,256.32138,0.09367224,5.722537,124.889,10.485781,0.19525199,26.347076,298.75494,290.91324,-1.0232143,14.000631,103.04,12.351363,0.19743736,2.6904643,295.864,4.2437487,0.058690615,0.18523139,2004-07-23
294.67468,0.04630265,0.18497144,0.74731916,18.865343,0.8356022,5.1920557,0.41064316,7.641795,448.23456,255.83086,0.0851341,5.626432,119.7645,10.059323,0.10796629,26.927402,299.8261,290.5691,-1.0497614,13.442758,101.10286,2.7748697,0.17720868,2.5593414,295.8934,4.0535736,0.056776565,0.19723226,2004-07-31
294.79913,0.046408474,0.18780246,0.77931863,19.254147,0.7918562,4.8458056,0.42385563,7.8314486,437.10953,255.0133,0.08689177,5.753668,111.223694,9.759082,0.10989396,27.894611,298.54733,290.7565,-0.9063986,13.458655,114.44,5.594894,0.14825884,2.7888432,295.9424,4.3293357,0.057008035,0.20145132,2004-08-08
295.30362,0.047315538,0.19002137,0.77931863,19.254147,0.7918562,4.8458056,0.42385563,7.8314486,437.10953,255.0133,0.09007937,5.8732276,111.223694,10.553092,0.116924845,27.894611,299.56332,291.13052,-1.1353903,14.476173,111.96,6.343668,0.15363872,3.1950543,295.9424,4.2276707,0.05994811,0.20496246,2004-08-16
294.84833,0.048815716,0.18300757,0.77931863,19.254147,0.7918562,4.8458056,0.42385563,7.8314486,437.10953,255.0133,0.115187295,5.3076987,111.223694,9.690031,0.20883577,27.894611,299.52386,291.2095,-0.79252505,13.365312,107.74857,2.2285595,0.29016477,2.7678378,295.9424,4.1561766,0.061120898,0.19717607,2004-08-24
295.35706,0.052393086,0.17368852,0.7771459,22.538486,0.8408447,5.2017107,0.4062207,7.778762,440.0097,255.30377,0.11681467,5.071113,119.57067,8.980669,0.16189264,33.36099,300.08582,291.00137,-0.7188383,12.451454,105.38286,1.2011584,0.14725503,2.5430465,295.82224,4.2124276,0.06489755,0.1865975,2004-09-01
294.44647,0.055646893,0.16379766,0.7749733,25.822817,0.889833,5.557615,0.3885858,7.7260756,442.90985,255.59424,0.13340224,4.739131,127.917625,8.708587,0.17994018,38.82735,299.12668,290.9278,-0.67633784,11.844003,92.12572,3.7220116,0.29363137,2.245144,295.7021,4.0415792,0.06928588,0.17600714,2004-09-09
294.89667,0.05595209,0.16154392,0.7749733,25.822817,0.889833,5.557615,0.3885858,7.7260756,442.90985,255.59424,0.13830015,5.238526,127.917625,9.511054,0.22247674,38.82735,299.28586,290.21582,-0.82206386,13.052842,94.18857,0.8336469,0.24131565,2.3816278,295.7021,4.0642095,0.07113146,0.17171851,2004-09-17
294.78778,0.0565063,0.16765657,0.7749733,25.822817,0.889833,5.557615,0.3885858,7.7260756,442.90985,255.59424,0.12426677,5.121007,127.917625,9.961598,0.16597942,38.82735,299.47995,290.4254,-0.86656815,13.664338,108.49715,0.3676382,0.12051109,2.5165937,295.7021,3.9037867,0.07148668,0.17675038,2004-09-25
294.9387,0.057873935,0.17776744,0.79389,17.902992,0.9021445,6.918295,0.44672137,7.4077682,460.922,257.91223,0.12107305,5.637979,101.241005,9.871148,0.25560862,57.01432,300.09695,291.29666,-0.9539852,13.631175,104.01714,1.3979585,0.24982749,2.7114074,295.36667,4.1933527,0.07215528,0.1874864,2004-10-03
294.95374,0.05980531,0.1895857,0.8001956,15.263066,0.9062483,7.3718524,0.4660998,7.3016663,466.92603,258.6849,0.10310372,5.2278996,92.348854,8.577744,0.24531367,63.076607,299.99414,291.09564,-0.8188676,11.698109,95.51428,1.1113275,0.33088222,2.2730975,295.25485,4.177411,0.0728114,0.20012893,2004-10-11
294.8138,0.05886733,0.19691338,0.8001956,15.263066,0.9062483,7.3718524,0.4660998,7.3016663,466.92603,258.6849,0.13094144,5.5680213,92.348854,9.242748,0.37497976,63.076607,299.6421,291.41605,-1.0073814,12.312701,89.38857,4.6799297,0.32932776,2.4089897,295.25485,4.1828146,0.0708805,0.20971991,2004-10-19
294.69342,0.053731322,0.1954619,0.8001956,15.263066,0.9062483,7.3718524,0.4660998,7.3016663,466.92603,258.6849,0.1548225,5.601832,92.348854,9.419819,0.58882606,63.076607,299.62708,290.10397,-0.9754091,12.621659,93.53714,3.8389857,0.34233403,2.3916,295.25485,4.155161,0.06626611,0.21272036,2004-10-27
295.33392,0.054670773,0.19547291,0.7758763,18.523653,0.88832605,7.8611946,0.5180969,6.6143665,501.7736,263.6091,0.16903971,5.667615,103.32889,10.067277,0.66347736,73.98883,299.6598,291.59717,-1.1282821,13.064914,101.73143,12.769607,0.21233791,2.4684868,295.41824,4.060397,0.06638787,0.21636361,2004-11-04
295.0408,0.057413902,0.18055478,0.7724021,18.989447,0.8857658,7.9311,0.525525,6.516182,506.75174,264.31256,0.18155645,4.77186,104.897446,7.707677,0.65798795,75.5477,300.05444,291.22266,-0.70531476,10.224304,81.60571,2.2347426,0.05930333,1.7848078,295.4416,3.958838,0.06679974,0.1958413,2004-11-12
295.2598,0.05760237,0.17436033,0.7724021,18.989447,0.8857658,7.9311,0.525525,6.516182,506.75174,264.31256,0.18570983,5.733841,104.897446,9.093259,0.7267579,75.5477,300.08224,292.09402,-0.97807,12.114548,88.325714,1.9842665,0.35943893,2.4296968,295.4416,4.2690687,0.064861074,0.184471,2004-11-20
295.14676,0.05681178,0.17144944,0.77107096,18.212873,0.85734844,7.8194265,0.5550003,6.338136,517.9873,265.3087,0.21318069,5.424152,108.05029,9.146073,0.89890116,72.98075,300.0927,291.54767,-1.0143493,11.669036,86.862854,1.2150375,0.32599005,2.2514567,295.41977,3.9990814,0.063370146,0.17590609,2004-11-28
295.1085,0.055804927,0.16609079,0.76175284,12.776867,0.6584273,7.0377126,0.7613274,5.091817,596.63605,272.28152,0.22359435,5.5379868,130.1202,9.207523,0.9619579,55.012135,299.97433,291.28348,-1.0260649,11.846985,87.18285,0.053988785,0.25196245,2.3352923,295.26712,4.1490226,0.06302629,0.16918388,2004-12-06
294.7111,0.05457774,0.16393274,0.76175284,12.776867,0.6584273,7.0377126,0.7613274,5.091817,596.63605,272.28152,0.2063616,5.287573,130.1202,8.289933,0.788131,55.012135,299.60312,291.38055,-0.8590619,10.841123,82.8,0.7851026,0.13511659,1.9765464,295.26712,4.191644,0.06267569,0.1695088,2004-12-14
295.1023,0.05328558,0.16172566,0.76175284,12.776867,0.6584273,7.0377126,0.7613274,5.091817,596.63605,272.28152,0.16751142,5.910398,130.1202,9.454695,0.55693054,55.012135,299.78595,290.24005,-1.1027607,12.209265,89.60571,0.29724944,0.094544314,2.2552235,295.26712,4.3094788,0.0628122,0.16719306,2004-12-22
294.08975,0.051328074,0.16305412,0.76175284,12.776867,0.6584273,7.0377126,0.7613274,5.091817,596.63605,272.28152,0.1328621,5.840521,130.1202,9.761312,0.42227104,55.012135,299.00653,289.32584,-1.0591863,12.489779,98.32667,0.173927,0.031606536,2.3222988,295.26712,4.30782,0.06095769,0.16809832,2004-12-30
294.8906,0.05210391,0.16422343,0.7741595,16.066433,0.754651,7.0126786,0.66264015,5.773854,550.56024,268.831,0.09926456,5.389663,104.5433,9.734453,0.25429094,54.50997,299.75748,289.8955,-0.9202866,12.432056,93.333336,0.16895016,0.13923287,2.3447497,295.22546,4.1417046,0.06166075,0.17032993,2005-01-05
294.88745,0.05316219,0.1647548,0.7741595,16.066433,0.754651,7.0126786,0.66264015,5.773854,550.56024,268.831,0.075787224,4.9693694,104.5433,8.151143,0.09741361,54.50997,299.75363,290.94125,-0.73362863,10.781944,80.39,3.8374372,0.17388673,2.0777662,295.22546,3.9506495,0.06331406,0.17327301,2005-01-13
294.12735,0.053994797,0.16183698,0.7741595,16.066433,0.754651,7.0126786,0.66264015,5.773854,550.56024,268.831,0.08808839,5.421067,104.5433,9.2404375,0.11240055,54.50997,299.06564,289.93118,-1.0072345,12.068601,96.68,6.44551,0.07979616,2.327922,295.22546,4.0826445,0.06445878,0.17128095,2005-01-21
294.82385,0.054436576,0.16475016,0.77853996,15.876224,0.7384473,7.5469,0.6796012,5.6581,558.0633,269.52362,0.10383863,5.3162985,142.3475,9.703331,0.20247899,55.518837,299.5497,290.8079,-0.91454965,12.682543,98.545,0.6848963,0.084007815,2.378812,295.14902,3.9759812,0.06505119,0.17466477,2005-01-29
295.12213,0.05308718,0.1725768,0.8092034,14.544759,0.62502146,11.286443,0.79832846,4.847827,610.58435,274.37198,0.08465956,5.0227475,406.97656,9.091038,0.15785229,62.58088,299.3598,291.31104,-0.8216677,12.024582,83.89333,0.7578917,0.05737179,2.3121095,294.61398,3.917166,0.065280944,0.18151602,2005-02-06
294.646,0.052157305,0.17127186,0.8092034,14.544759,0.62502146,11.286443,0.79832846,4.847827,610.58435,274.37198,0.06823121,5.0516143,406.97656,8.742172,0.08114217,62.58088,299.53278,290.97623,-0.8581638,11.365318,88.245,1.7728851,0.1905929,2.0339255,294.61398,4.0329847,0.06483065,0.17867643,2005-02-14
295.73138,0.052376036,0.16538845,0.8092034,14.544759,0.62502146,11.286443,0.79832846,4.847827,610.58435,274.37198,0.07634482,6.040701,406.97656,10.942855,0.09245704,62.58088,300.25778,290.89468,-1.2795144,14.449839,120.566666,0.11702491,0.03822569,2.812788,294.61398,4.23729,0.06346088,0.17319706,2005-02-22
295.89023,0.054589562,0.16179787,0.76529133,12.719824,0.6637647,8.986645,0.7635662,5.0573235,596.0062,273.41696,0.08089807,4.847369,170.79938,9.028737,0.16626304,64.13817,300.2781,292.50595,-0.80650777,11.930266,87.53,0.6585778,0.21913502,2.1519659,296.22903,3.936451,0.06708113,0.17184311,2005-03-02
295.36606,0.05828171,0.16218995,0.73894423,11.6248665,0.6870106,7.6067705,0.7427089,5.183021,587.2594,272.84396,0.104751825,5.6836367,29.093601,10.308775,0.2621055,65.07254,299.385,290.8235,-1.1324661,13.789654,106.71333,0.23428452,0.35986862,2.4961736,297.19806,4.0754223,0.07222918,0.1728522,2005-03-10
295.61584,0.06055921,0.17284006,0.73894423,11.6248665,0.6870106,7.6067705,0.7427089,5.183021,587.2594,272.84396,0.09891091,5.7058325,29.093601,10.340762,0.26247102,65.07254,299.65903,291.35825,-1.0816469,14.334759,110.64,0.05294117,0.14621262,2.7271595,297.19806,4.1563272,0.0731296,0.18122017,2005-03-18
295.6427,0.06252134,0.18407084,0.73894423,11.6248665,0.6870106,7.6067705,0.7427089,5.183021,587.2594,272.84396,0.08390267,5.0456786,29.093601,9.2225275,0.28760633,65.07254,300.6256,291.1252,-0.771905,12.699062,97.03524,0.1229358,0.2028556,2.397479,297.19806,4.189944,0.072838895,0.19482946,2005-03-26
295.64728,0.06400252,0.19297893,0.8028506,20.596336,0.87661684,8.070493,0.4181612,8.10263,435.82477,254.01967,0.07724291,5.570351,163.70996,10.367813,0.3808517,53.366432,300.11865,292.09958,-1.0215106,14.1772785,104.89,6.14113,0.3413087,2.6738303,296.00742,4.1538253,0.07494438,0.20833781,2005-04-03
295.59198,0.06799065,0.20733045,0.8241526,23.58681,0.93981856,8.225066,0.30997926,9.075827,385.34686,247.74495,0.0706517,5.247565,208.58182,9.91034,0.40128267,49.464417,299.91016,291.84637,-0.9005459,13.42297,105.71429,4.1004267,0.25753713,2.4349809,295.61053,4.031961,0.08027109,0.22654875,2005-04-11
295.7221,0.068407305,0.21142197,0.8241526,23.58681,0.93981856,8.225066,0.30997926,9.075827,385.34686,247.74495,0.14149903,5.3428564,208.58182,8.605737,0.7015381,49.464417,299.98987,291.4984,-0.93648374,12.061693,98.815,8.4699,0.1492324,2.1885889,295.61053,4.124924,0.07608048,0.22217281,2005-04-19
295.6368,0.06868234,0.1859157,0.8241526,23.58681,0.93981856,8.225066,0.30997926,9.075827,385.34686,247.74495,0.22586083,5.360479,208.58182,8.354333,0.97712547,49.464417,300.51318,291.57874,-0.8594593,11.708562,89.04,2.3838239,0.28992862,2.1014469,295.61053,4.200023,0.071823806,0.19029212,2005-04-27
295.4348,0.06717738,0.1748798,0.7800497,19.417368,0.9115848,5.922772,0.32323244,8.517853,402.30545,251.93355,0.22715938,6.3289623,126.75909,10.579776,1.052028,40.999832,300.55356,291.56302,-1.4156657,14.4598055,113.99,6.7649875,0.20657355,2.8605807,295.5649,4.362056,0.06809044,0.18027169,2005-05-05
296.1473,0.06167898,0.16313592,0.7800497,19.417368,0.9115848,5.922772,0.32323244,8.517853,402.30545,251.93355,0.2483974,5.959265,126.75909,9.362585,1.030071,40.999832,301.0116,292.7413,-1.0729886,12.76324,102.46,1.2923236,0.14033605,2.3798535,295.5649,4.331628,0.061088257,0.16888002,2005-05-13
295.15985,0.058836453,0.16399099,0.7800497,19.417368,0.9115848,5.922772,0.32323244,8.517853,402.30545,251.93355,0.22755623,5.5500426,126.75909,9.3206215,0.84023756,40.999832,300.98578,291.50067,-0.92987776,12.783052,106.07,6.4891577,0.31857967,2.3578787,295.5649,4.2549963,0.05964929,0.17197818,2005-05-21
296.18057,0.05922081,0.16383225,0.78099954,19.551285,0.91375214,5.741868,0.31765643,8.576571,399.64502,251.45888,0.20689891,5.963586,121.14832,10.084434,0.7993465,39.471558,300.9144,292.2754,-1.0887109,13.658756,108.89333,0.5642984,0.25672814,2.4883642,295.65628,4.2615137,0.06707578,0.17223865,2005-05-29
295.68698,0.058124345,0.15320458,0.7876487,20.488705,0.9289237,4.475542,0.2786243,8.987599,381.02194,248.13617,0.21138372,5.617392,81.87307,9.129296,0.7263775,28.773645,300.47076,291.94125,-0.9384028,12.246315,104.275,2.454458,0.16804151,2.2820673,296.29584,4.320358,0.06905376,0.16234443,2005-06-06
295.89398,0.056931,0.15267979,0.7876487,20.488705,0.9289237,4.475542,0.2786243,8.987599,381.02194,248.13617,0.14709619,6.0634437,81.87307,10.222106,0.20694302,28.773645,300.77768,291.5827,-1.2045233,13.617127,110.68285,1.3681581,0.15555763,2.633842,296.29584,4.3778477,0.066447295,0.16399018,2005-06-14
295.83145,0.05601298,0.15696666,0.7876487,20.488705,0.9289237,4.475542,0.2786243,8.987599,381.02194,248.13617,0.10751706,6.1022744,81.87307,9.244428,0.14040378,28.773645,299.6521,292.10764,-1.0601803,12.735716,98.215,1.1636583,0.27231255,2.5236921,296.29584,4.5268474,0.06617743,0.17035362,2005-06-22
295.2934,0.053257614,0.1527729,0.7683638,20.241577,0.87735015,4.01479,0.30048448,8.875254,389.20938,248.50317,0.1274186,5.67991,66.05015,9.499413,0.21817817,29.1384,299.7448,291.54535,-0.9652071,12.861003,98.024765,0.28226358,0.20372525,2.4677474,295.96442,4.356343,0.06550302,0.16723381,2005-06-30
295.79257,0.05285131,0.14706513,0.73622227,19.829699,0.79139435,3.246872,0.336918,8.688012,402.85504,249.11484,0.15593512,6.324874,39.67868,10.953368,0.42093363,29.746319,300.57162,291.72543,-1.3750395,15.209379,118.765,2.4777744,0.10233066,2.8900816,295.41202,4.5084863,0.064247884,0.15915744,2005-07-08
295.34424,0.051715557,0.15261896,0.73622227,19.829699,0.79139435,3.246872,0.336918,8.688012,402.85504,249.11484,0.14002784,5.4069757,39.67868,8.968333,0.364259,29.746319,299.72598,291.86316,-0.9204521,12.420642,99.066666,1.1228793,0.27301207,2.383409,295.41202,4.129445,0.061011404,0.1631896,2005-07-16
295.54257,0.050325517,0.16168943,0.73622227,19.829699,0.79139435,3.246872,0.336918,8.688012,402.85504,249.11484,0.13826066,5.9035425,39.67868,10.31044,0.31177005,29.746319,300.99783,291.19278,-1.0264199,14.087284,103.64,1.0220639,0.20368442,2.7830777,295.41202,4.3588433,0.05827387,0.17186405,2005-07-24
295.96985,0.052410513,0.16339716,0.7330624,18.782852,0.8593027,4.1180935,0.37447125,8.168358,424.42462,252.8604,0.101999454,5.5115905,74.01503,9.8957405,0.1316998,27.349085,301.0753,291.39297,-0.86304516,13.807933,102.68,0.25125906,0.1607193,2.6467936,296.00275,4.1915207,0.060593933,0.17278859,2005-08-01
295.68842,0.05290425,0.16912133,0.7299025,17.73601,0.92721087,4.9893126,0.41202438,7.6487055,445.99414,256.60596,0.08512313,5.890652,108.35128,10.148441,0.1091144,24.951859,300.5618,290.75928,-1.1536394,14.082586,105.37,0.3319353,0.15903334,2.7827637,296.59344,4.225291,0.060296357,0.17792477,2005-08-09
295.10745,0.05326885,0.16546334,0.7299025,17.73601,0.92721087,4.9893126,0.41202438,7.6487055,445.99414,256.60596,0.089617044,5.279779,108.35128,9.353267,0.12008553,24.951859,300.12268,291.36197,-0.7904529,12.788452,93.58667,1.474577,0.1637394,2.4587443,296.59344,4.117079,0.061024815,0.17348799,2005-08-17
295.04675,0.053796314,0.16611944,0.7299025,17.73601,0.92721087,4.9893126,0.41202438,7.6487055,445.99414,256.60596,0.10608801,5.423463,108.35128,9.638948,0.17617153,24.951859,299.76666,290.70398,-0.8189717,13.372385,97.045,1.606113,0.24922407,2.571815,296.59344,4.231827,0.061293293,0.17274073,2005-08-25
295.4454,0.052926056,0.17208648,0.73803616,19.480202,0.9288461,4.8980627,0.36795962,8.066771,424.2489,253.92621,0.11748665,5.5230107,88.46216,10.668882,0.24646373,37.62536,299.7284,291.00635,-0.9718236,14.455885,109.55334,0.43086877,0.27840155,2.8889804,296.50882,4.180651,0.058001257,0.17741874,2005-09-02
295.3282,0.05487333,0.17330661,0.7429163,20.526714,0.9298273,4.8433127,0.34152085,8.317609,411.2018,252.31837,0.10021265,5.361353,76.52873,9.951161,0.23764122,45.22943,299.722,291.6913,-0.7278114,13.888068,114.125,5.4752803,0.20262359,2.9160044,296.45807,4.222476,0.06089301,0.17772833,2005-09-10
295.59244,0.05768823,0.16888244,0.7429163,20.526714,0.9298273,4.8433127,0.34152085,8.317609,411.2018,252.31837,0.09262449,5.468792,76.52873,9.774282,0.21507797,45.22943,298.9761,292.00497,-0.99364614,13.754114,96.7,1.201049,0.20166285,2.7863567,296.45807,4.02672,0.06585319,0.17395023,2005-09-18
294.5725,0.059913244,0.16728744,0.7429163,20.526714,0.9298273,4.8433127,0.34152085,8.317609,411.2018,252.31837,0.09263819,5.3985424,76.52873,9.646273,0.1375829,45.22943,299.87244,291.39236,-0.81603837,13.310181,98.47,5.2963696,0.3395727,2.6421797,296.45807,4.1327825,0.07055797,0.17244707,2005-09-26
294.85175,0.061986484,0.17725359,0.8015997,19.191837,0.94886273,5.8505516,0.3917782,8.023357,430.202,253.98987,0.10306479,5.8411674,102.12114,10.063937,0.1507185,45.30831,300.1773,290.49814,-1.0064368,13.819645,102.54667,1.5104381,0.17628655,2.7520988,294.66064,4.3250957,0.07273446,0.18230699,2005-10-04
294.27524,0.064024694,0.18761761,0.8099829,19.001143,0.9515821,5.994441,0.39895773,7.9813223,432.91626,254.22865,0.09921748,5.346726,105.77715,9.0776825,0.14046387,45.31958,299.0681,290.14645,-0.9751461,12.343271,97.235,12.227094,0.053373788,2.252362,294.40387,3.989378,0.07543614,0.19338135,2005-10-12
295.02332,0.065227546,0.21045016,0.8099829,19.001143,0.9515821,5.994441,0.39895773,7.9813223,432.91626,254.22865,0.08534269,5.3774476,105.77715,9.8504095,0.11519661,45.31958,298.68762,291.31726,-0.9326102,13.133109,97.66,2.6984107,0.2834413,2.285971,294.40387,4.0767856,0.07444112,0.2178351,2005-10-20
294.5593,0.06496741,0.1854577,0.8099829,19.001143,0.9515821,5.994441,0.39895773,7.9813223,432.91626,254.22865,0.1619653,4.5861025,105.77715,7.9029527,0.35979527,45.31958,299.15674,291.36206,-0.70014083,10.888758,82.925,3.6384351,0.37869403,1.8984003,294.40387,3.8545654,0.07193067,0.18947233,2005-10-28
295.21277,0.06284083,0.13801894,0.78482294,18.098845,0.83610314,6.77347,0.5277614,6.4168115,514.0815,264.7443,0.26362628,5.1860914,118.43397,9.332205,0.5612571,56.21639,299.06314,291.5985,-0.8749385,12.264529,94.81333,3.6174836,0.56344736,2.404258,294.78455,4.0127974,0.0679744,0.13410884,2005-11-05
295.01483,0.06105418,0.14233057,0.78482294,18.098845,0.83610314,6.77347,0.5277614,6.4168115,514.0815,264.7443,0.20210366,4.790816,118.43397,7.78751,0.3075634,56.21639,299.7979,290.62195,-0.7534086,10.51439,91.75,1.8008635,0.08856363,1.8642288,294.78455,3.866478,0.06718944,0.14080374,2005-11-13
294.9507,0.05888522,0.13901806,0.78482294,18.098845,0.83610314,6.77347,0.5277614,6.4168115,514.0815,264.7443,0.1979673,4.8371754,118.43397,7.9278626,0.27636006,56.21639,300.07693,290.87842,-0.81154317,10.228328,75.48,5.029027,0.21026497,1.7798265,294.78455,3.9433486,0.06633259,0.13829654,2005-11-21
294.8114,0.058188315,0.13583773,0.77304465,16.847502,0.7889903,7.869079,0.60662633,5.909728,544.4839,267.66135,0.20657219,5.6767483,292.62943,9.559275,0.2893674,64.3061,299.7674,290.89648,-1.0400945,12.2838125,86.79,1.7288136,0.28145975,2.4436443,294.72617,4.2127476,0.06629511,0.13501368,2005-11-29
294.80368,0.055707425,0.13674942,0.7377098,13.09348,0.6476521,11.155901,0.84322065,4.3884816,635.6909,276.4125,0.1966533,5.1967983,815.2148,8.734654,0.3015335,88.57518,299.43246,291.089,-0.92348015,11.221644,75.55334,8.535942,0.4124235,2.1020339,294.55106,4.0305285,0.064338826,0.13680246,2005-12-07
294.75177,0.053282555,0.14285818,0.7377098,13.09348,0.6476521,11.155901,0.84322065,4.3884816,635.6909,276.4125,0.18440604,5.665052,815.2148,8.906084,0.49253637,88.57518,299.67535,290.43198,-0.9819875,11.564175,85.755,0.4403683,0.4634201,2.2803206,294.55106,4.2953873,0.063224,0.1449566,2005-12-15
294.45544,0.05265222,0.13738231,0.7377098,13.09348,0.6476521,11.155901,0.84322065,4.3884816,635.6909,276.4125,0.19148694,5.674414,815.2148,8.502505,0.5069753,88.57518,298.31677,290.54263,-0.99477917,11.101612,83.1,5.8487644,0.42250586,2.1014454,294.55106,4.272334,0.064246245,0.1419443,2005-12-23
294.1338,0.052326478,0.13770407,0.7377098,13.09348,0.6476521,11.155901,0.84322065,4.3884816,635.6909,276.4125,0.20186111,6.1234426,815.2148,10.489811,0.5230943,88.57518,299.3133,290.29193,-1.3122077,13.544476,111.816,0.08909957,0.26304716,2.490006,294.55106,4.3086133,0.06346674,0.14430359,2005-12-31
293.5994,0.052212562,0.13840549,0.7672814,11.989958,0.61100024,11.224083,0.79014516,4.9478536,597.04596,273.44614,0.20265669,5.26409,242.57973,8.538518,0.51654786,97.25622,299.09882,290.18622,-0.9200495,11.01259,73.542854,3.873233,0.32925606,1.9967076,294.195,4.190467,0.06345683,0.14624317,2006-01-05
294.76883,0.05234369,0.13831645,0.7672814,11.989958,0.61100024,11.224083,0.79014516,4.9478536,597.04596,273.44614,0.2134406,5.5965047,242.57973,9.465298,0.5161211,97.25622,299.40295,290.28894,-1.0066333,12.238359,96.96571,0.033780005,0.11088855,2.3370306,294.195,4.1731176,0.06390117,0.14741078,2006-01-13
294.44757,0.053111084,0.124645546,0.7672814,11.989958,0.61100024,11.224083,0.79014516,4.9478536,597.04596,273.44614,0.2814106,5.9737763,242.57973,10.670365,0.6002958,97.25622,299.33765,289.58942,-1.1842368,13.771505,109.62857,0.5878102,0.17457993,2.629835,294.195,4.25137,0.06380056,0.13354369,2006-01-21
294.95575,0.054163277,0.12293847,0.77071565,12.417827,0.60951775,11.063196,0.77737087,4.9959044,594.86707,273.17654,0.27454987,5.340448,238.94603,9.350769,0.4855819,92.664116,299.40784,291.09393,-0.89614093,12.304838,94.06857,1.1596066,0.15946168,2.4111412,294.2502,4.0010033,0.065421954,0.12928852,2006-01-29
294.48578,0.054925643,0.119345754,0.7947551,15.412905,0.5991405,9.936993,0.6879511,5.3322597,579.6149,271.2893,0.30140978,5.084969,213.51021,8.966851,0.528516,60.51944,299.25156,291.48523,-0.9218829,11.851963,94.542854,0.04204725,0.37898692,2.3253365,294.6367,3.8648329,0.06751038,0.12059901,2006-02-06
294.8822,0.054714784,0.114970244,0.7947551,15.412905,0.5991405,9.936993,0.6879511,5.3322597,579.6149,271.2893,0.3336313,5.527333,213.51021,10.061822,0.62188494,60.51944,299.34378,289.2112,-1.0143924,13.385941,109.81143,0.13043477,0.1372321,2.6359322,294.6367,4.0614724,0.06951083,0.11043782,2006-02-14
295.02045,0.054690037,0.1143754,0.7947551,15.412905,0.5991405,9.936993,0.6879511,5.3322597,579.6149,271.2893,0.3837848,5.676678,213.51021,10.602801,0.95374477,60.51944,300.0348,290.06763,-1.0727737,14.467851,120.33143,0.54139775,0.04961493,3.086785,294.6367,4.1643634,0.07027812,0.1079284,2006-02-22
295.0145,0.05624644,0.120062314,0.8066001,14.492676,0.7532416,7.5600986,0.5446179,6.378099,518.377,264.85828,0.41368353,4.9560704,119.3782,9.542641,1.2090696,48.594334,299.69754,290.90814,-0.7499775,12.854486,92.29143,0.6419434,0.0652051,2.4926908,295.03168,4.051481,0.072146215,0.1090172,2006-03-02
294.4539,0.059419565,0.12531313,0.81370705,13.940541,0.84570193,6.133968,0.45861828,7.0056,481.63443,260.99966,0.39296022,4.661751,62.899204,8.272975,1.1727704,41.4393,299.848,290.92905,-0.63113254,11.27767,81.48572,8.525,0.16295195,2.0794508,295.26868,3.9229934,0.07732412,0.11111537,2006-03-10
294.96014,0.062229995,0.13360405,0.81370705,13.940541,0.84570193,6.133968,0.45861828,7.0056,481.63443,260.99966,0.3247469,5.3131766,62.899204,9.405285,1.0975362,41.4393,299.60104,291.2363,-0.82398325,12.827584,95.91428,0.62763435,0.15835217,2.5129187,295.26868,4.0876775,0.09120118,0.123854615,2006-03-18
